"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21276053, SEN S/N: 21276053)","Temp, ¡C (LGR S/N: 21276053, SEN S/N: 21276053)"
9/19/23 4:45,7.51,16.4
9/19/23 5:00,7.67,16.34
9/19/23 5:15,7.63,16.28
9/19/23 5:30,7.65,16.22
9/19/23 5:45,7.76,16.16
9/19/23 6:00,7.71,16.1
9/19/23 6:15,7.73,16.04
9/19/23 6:30,7.73,15.98
9/19/23 6:45,7.77,15.92
9/19/23 7:00,7.93,15.86
9/19/23 7:15,7.98,15.82
9/19/23 7:30,7.95,15.78
9/19/23 7:45,7.86,15.76
9/19/23 8:00,7.81,15.74
9/19/23 8:15,7.8,15.74
9/19/23 8:30,7.92,15.76
9/19/23 8:45,8.23,15.8
9/19/23 9:00,8.5,15.82
9/19/23 9:15,8.55,15.84
9/19/23 9:30,8.54,15.88
9/19/23 9:45,8.48,15.9
9/19/23 10:00,8.34,15.96
9/19/23 10:15,8.22,16.04
9/19/23 10:30,8.18,16.14
9/19/23 10:45,8.27,16.22
9/19/23 11:00,8.36,16.3
9/19/23 11:15,8.39,16.38
9/19/23 11:30,8.39,16.48
9/19/23 11:45,8.38,16.58
9/19/23 12:00,8.39,16.66
9/19/23 12:15,8.39,16.72
9/19/23 12:30,8.39,16.8
9/19/23 12:45,8.39,16.84
9/19/23 13:00,8.39,16.9
9/19/23 13:15,8.35,16.96
9/19/23 13:30,8.32,17.04
9/19/23 13:45,8.25,17.12
9/19/23 14:00,8.19,17.18
9/19/23 14:15,8.13,17.28
9/19/23 14:30,8.06,17.36
9/19/23 14:45,8.03,17.44
9/19/23 15:00,8.01,17.5
9/19/23 15:15,7.99,17.56
9/19/23 15:30,7.98,17.64
9/19/23 15:45,7.98,17.7
9/19/23 16:00,7.94,17.76
9/19/23 16:15,7.91,17.8
9/19/23 16:30,7.86,17.88
9/19/23 16:45,7.81,17.94
9/19/23 17:00,7.79,18
9/19/23 17:15,7.75,18.04
9/19/23 17:30,7.71,18.1
9/19/23 17:45,7.66,18.12
9/19/23 18:00,7.63,18.16
9/19/23 18:15,7.6,18.2
9/19/23 18:30,7.57,18.22
9/19/23 18:45,7.52,18.26
9/19/23 19:00,7.48,18.32
9/19/23 19:15,7.43,18.36
9/19/23 19:30,7.37,18.38
9/19/23 19:45,7.33,18.42
9/19/23 20:00,7.3,18.48
9/19/23 20:15,7.25,18.52
9/19/23 20:30,7.23,18.52
9/19/23 20:45,7.18,18.52
9/19/23 21:00,7.12,18.52
9/19/23 21:15,7.05,18.46
9/19/23 21:30,7.44,18.42
9/19/23 21:45,7.35,18.36
9/19/23 22:00,7.1,18.28
9/19/23 22:15,6.78,18.22
9/19/23 22:30,6.45,18.14
9/19/23 22:45,6.46,18.08
9/19/23 23:00,6.57,18.02
9/19/23 23:15,6.66,17.94
9/19/23 23:30,6.71,17.86
9/19/23 23:45,6.78,17.8
9/20/23 0:00,6.66,17.74
9/20/23 0:15,6.71,17.66
9/20/23 0:30,6.73,17.6
9/20/23 0:45,6.69,17.54
9/20/23 1:00,6.89,17.46
9/20/23 1:15,6.75,17.4
9/20/23 1:30,6.72,17.32
9/20/23 1:45,6.74,17.26
9/20/23 2:00,6.74,17.2
9/20/23 2:15,6.81,17.12
9/20/23 2:30,6.77,17.08
9/20/23 2:45,6.83,17
9/20/23 3:00,6.96,16.94
9/20/23 3:15,6.92,16.9
9/20/23 3:30,6.96,16.84
9/20/23 3:45,7.32,16.78
9/20/23 4:00,7.76,16.74
9/20/23 4:15,7.14,16.7
9/20/23 4:30,7.02,16.66
9/20/23 4:45,7.15,16.62
9/20/23 5:00,7.14,16.56
9/20/23 5:15,7,16.54
9/20/23 5:30,7.14,16.5
9/20/23 5:45,7.16,16.46
9/20/23 6:00,7.21,16.42
9/20/23 6:15,7.22,16.4
9/20/23 6:30,7.26,16.36
9/20/23 6:45,7.4,16.32
9/20/23 7:00,7.57,16.3
9/20/23 7:15,7.64,16.28
9/20/23 7:30,7.66,16.28
9/20/23 7:45,7.62,16.28
9/20/23 8:00,7.55,16.3
9/20/23 8:15,7.5,16.34
9/20/23 8:30,7.72,16.36
9/20/23 8:45,8.22,16.38
9/20/23 9:00,8.3,16.4
9/20/23 9:15,8.25,16.42
9/20/23 9:30,8.19,16.46
9/20/23 9:45,8.1,16.52
9/20/23 10:00,8.02,16.58
9/20/23 10:15,7.96,16.64
9/20/23 10:30,8.02,16.7
9/20/23 10:45,8.1,16.76
9/20/23 11:00,8.15,16.82
9/20/23 12:00,8.02,17.34
9/20/23 12:15,7.95,17.3
9/20/23 12:30,8,17.3
9/20/23 12:45,7.93,17.32
9/20/23 13:00,7.95,17.36
9/20/23 13:15,7.95,17.42
9/20/23 13:30,7.93,17.46
9/20/23 13:45,7.9,17.52
9/20/23 14:00,7.89,17.58
9/20/23 14:15,7.87,17.62
9/20/23 14:30,7.85,17.7
9/20/23 14:45,7.82,17.76
9/20/23 15:00,7.84,17.8
9/20/23 15:15,7.82,17.84
9/20/23 15:30,7.84,17.88
9/20/23 15:45,7.84,17.94
9/20/23 16:00,7.82,17.96
9/20/23 16:15,7.81,18.02
9/20/23 16:30,7.8,18.08
9/20/23 16:45,7.79,18.12
9/20/23 17:00,7.79,18.16
9/20/23 17:15,7.78,18.2
9/20/23 17:30,7.76,18.22
9/20/23 17:45,7.75,18.26
9/20/23 18:00,7.73,18.3
9/20/23 18:15,7.71,18.32
9/20/23 18:30,7.67,18.34
9/20/23 18:45,7.62,18.38
9/20/23 19:00,7.59,18.42
9/20/23 19:15,7.52,18.46
9/20/23 19:30,7.42,18.48
9/20/23 19:45,7.33,18.52
9/20/23 20:00,7.2,18.58
9/20/23 20:15,7.18,18.6
9/20/23 20:30,7.13,18.62
9/20/23 20:45,7.08,18.64
9/20/23 21:00,7.11,18.64
9/20/23 21:15,7.13,18.6
9/20/23 21:30,7.15,18.52
9/20/23 21:45,7.19,18.48
9/20/23 22:00,7.58,18.42
9/20/23 22:15,8.04,18.36
9/20/23 22:30,8.18,18.32
9/20/23 22:45,8.2,18.28
9/20/23 23:00,8.21,18.22
9/20/23 23:15,8.19,18.2
9/20/23 23:30,8.14,18.16
9/20/23 23:45,8.13,18.12
9/21/23 0:00,8.17,18.06
9/21/23 0:15,8.14,18.02
9/21/23 0:30,8,17.98
9/21/23 0:45,8.04,17.94
9/21/23 1:00,8.11,17.88
9/21/23 1:15,8.14,17.82
9/21/23 1:30,8.14,17.78
9/21/23 1:45,8.13,17.74
9/21/23 2:00,8.16,17.68
9/21/23 2:15,8.18,17.64
9/21/23 2:30,8.19,17.6
9/21/23 2:45,8.15,17.56
9/21/23 3:00,8.23,17.52
9/21/23 3:15,8.24,17.46
9/21/23 3:30,8.27,17.42
9/21/23 3:45,8.25,17.38
9/21/23 4:00,8.32,17.34
9/21/23 4:15,8.33,17.3
9/21/23 4:30,8.35,17.28
9/21/23 4:45,8.39,17.24
9/21/23 5:00,8.36,17.2
9/21/23 5:15,8.34,17.18
9/21/23 5:30,8.38,17.16
9/21/23 5:45,8.44,17.14
9/21/23 6:00,8.43,17.12
9/21/23 6:15,8.46,17.1
9/21/23 6:30,8.45,17.08
9/21/23 6:45,8.43,17.08
9/21/23 7:00,8.44,17.08
9/21/23 7:15,8.45,17.08
9/21/23 7:30,8.46,17.08
9/21/23 7:45,8.45,17.1
9/21/23 8:00,8.45,17.1
9/21/23 8:15,8.45,17.12
9/21/23 8:30,8.49,17.14
9/21/23 8:45,8.53,17.18
9/21/23 9:00,8.53,17.2
9/21/23 9:15,8.51,17.22
9/21/23 9:30,8.48,17.26
9/21/23 9:45,8.37,17.3
9/21/23 10:00,8.36,17.34
9/21/23 10:15,8.37,17.4
9/21/23 10:30,8.39,17.46
9/21/23 10:45,8.35,17.5
9/21/23 11:00,8.34,17.56
9/21/23 11:15,8.31,17.6
9/21/23 11:30,8.27,17.66
9/21/23 11:45,8.25,17.7
9/21/23 12:00,8.24,17.76
9/21/23 12:15,8.21,17.8
9/21/23 12:30,8.18,17.84
9/21/23 12:45,8.15,17.88
9/21/23 13:00,8.13,17.94
9/21/23 13:15,8.11,18.04
9/21/23 13:30,8.11,18.08
9/21/23 13:45,8.08,18.14
9/21/23 14:00,8.04,18.18
9/21/23 14:15,8.02,18.22
9/21/23 14:30,7.99,18.26
9/21/23 14:45,7.95,18.32
9/21/23 15:00,7.94,18.34
9/21/23 15:15,7.92,18.38
9/21/23 15:30,7.9,18.42
9/21/23 15:45,7.87,18.44
9/21/23 16:00,7.84,18.48
9/21/23 16:15,7.79,18.54
9/21/23 16:30,7.77,18.58
9/21/23 16:45,7.75,18.6
9/21/23 17:00,7.71,18.64
9/21/23 17:15,7.66,18.68
9/21/23 17:30,7.62,18.7
9/21/23 17:45,7.58,18.72
9/21/23 18:00,7.51,18.74
9/21/23 18:15,7.46,18.78
9/21/23 18:30,7.43,18.8
9/21/23 18:45,7.4,18.8
9/21/23 19:00,7.36,18.84
9/21/23 19:15,7.31,18.88
9/21/23 19:30,7.27,18.88
9/21/23 19:45,7.21,18.94
9/21/23 20:00,7.13,18.96
9/21/23 20:15,7.03,18.98
9/21/23 20:30,6.94,19
9/21/23 20:45,6.89,18.98
9/21/23 21:00,7.18,18.94
9/21/23 21:15,7.6,18.86
9/21/23 21:30,7.77,18.8
9/21/23 21:45,7.87,18.74
9/21/23 22:00,7.81,18.68
9/21/23 22:15,7.99,18.62
9/21/23 22:30,8.11,18.58
9/21/23 22:45,8.16,18.52
9/21/23 23:00,8.18,18.48
9/21/23 23:15,8.19,18.44
9/21/23 23:30,8.19,18.4
9/21/23 23:45,8.17,18.36
9/22/23 0:00,8.17,18.32
9/22/23 0:15,8.2,18.26
9/22/23 0:30,8.16,18.22
9/22/23 0:45,8.14,18.18
9/22/23 1:00,8.08,18.12
9/22/23 1:15,8.04,18.06
9/22/23 1:30,8.02,18
9/22/23 1:45,8.03,17.96
9/22/23 2:00,8.07,17.9
9/22/23 2:15,8.05,17.84
9/22/23 2:30,8.09,17.8
9/22/23 2:45,8.07,17.74
9/22/23 3:00,8.09,17.68
9/22/23 3:15,8.1,17.64
9/22/23 3:30,8.11,17.58
9/22/23 3:45,8.16,17.52
9/22/23 4:00,8.19,17.46
9/22/23 4:15,8.2,17.42
9/22/23 4:30,8.27,17.36
9/22/23 4:45,8.23,17.32
9/22/23 5:00,8.31,17.26
9/22/23 5:15,8.28,17.22
9/22/23 5:30,8.31,17.18
9/22/23 5:45,8.34,17.12
9/22/23 6:00,8.42,17.08
9/22/23 6:15,8.4,17.04
9/22/23 6:30,8.4,17
9/22/23 6:45,8.46,16.98
9/22/23 7:00,8.43,16.94
9/22/23 7:15,8.47,16.9
9/22/23 7:30,8.49,16.88
9/22/23 7:45,8.48,16.86
9/22/23 8:00,8.47,16.86
9/22/23 8:15,8.45,16.84
9/22/23 8:30,8.46,16.84
9/22/23 8:45,8.49,16.86
9/22/23 9:00,8.5,16.92
9/22/23 9:15,8.46,16.96
9/22/23 9:30,8.45,16.96
9/22/23 9:45,8.43,16.98
9/22/23 10:00,8.39,17.04
9/22/23 10:15,8.32,17.08
9/22/23 10:30,8.28,17.14
9/22/23 10:45,8.3,17.2
9/22/23 11:00,8.31,17.24
9/22/23 11:15,8.29,17.28
9/22/23 11:30,8.25,17.32
9/22/23 11:45,8.21,17.36
9/22/23 12:00,8.16,17.42
9/22/23 12:15,8.11,17.46
9/22/23 12:30,8.07,17.5
9/22/23 12:45,8.03,17.56
9/22/23 13:00,8,17.58
9/22/23 13:15,7.98,17.64
9/22/23 13:30,7.96,17.68
9/22/23 13:45,7.94,17.72
9/22/23 14:00,7.92,17.76
9/22/23 14:15,7.86,17.82
9/22/23 14:30,7.8,17.88
9/22/23 14:45,7.79,17.94
9/22/23 15:00,7.81,17.98
9/22/23 15:15,7.8,18
9/22/23 15:30,7.79,18.04
9/22/23 15:45,7.79,18.1
9/22/23 16:00,7.78,18.12
9/22/23 16:15,7.77,18.18
9/22/23 16:30,7.74,18.22
9/22/23 16:45,7.71,18.26
9/22/23 17:00,7.7,18.3
9/22/23 17:15,7.65,18.32
9/22/23 17:30,7.63,18.34
9/22/23 17:45,7.58,18.38
9/22/23 18:00,7.55,18.4
9/22/23 18:15,7.49,18.44
9/22/23 18:30,7.43,18.44
9/22/23 18:45,7.35,18.48
9/22/23 19:00,7.36,18.5
9/22/23 19:15,7.3,18.54
9/22/23 19:30,6.92,18.7
9/22/23 19:45,6.86,18.64
9/22/23 20:00,6.6,18.68
9/22/23 20:15,6.52,18.68
9/22/23 20:30,6.56,18.76
9/22/23 20:45,6.49,18.78
9/22/23 21:00,6.46,18.76
9/22/23 21:15,6.49,18.7
9/22/23 21:30,7.02,18.64
9/22/23 21:45,7.27,18.56
9/22/23 22:00,7.76,18.48
9/22/23 22:15,7.87,18.4
9/22/23 22:30,7.87,18.32
9/22/23 22:45,7.85,18.26
9/22/23 23:00,7.92,18.18
9/22/23 23:15,7.89,18.08
9/22/23 23:30,7.93,18.02
9/22/23 23:45,8.04,17.94
9/23/23 0:00,7.9,17.86
9/23/23 0:15,7.98,17.76
9/23/23 0:30,7.91,17.7
9/23/23 0:45,7.96,17.62
9/23/23 1:00,7.99,17.56
9/23/23 1:15,8.03,17.48
9/23/23 1:30,8.04,17.4
9/23/23 1:45,8.07,17.34
9/23/23 2:00,8.07,17.26
9/23/23 2:15,8.11,17.2
9/23/23 2:30,8.13,17.12
9/23/23 2:45,8.09,17.06
9/23/23 3:00,8.15,17
9/23/23 3:15,8.18,16.92
9/23/23 3:30,8.19,16.86
9/23/23 3:45,8.21,16.8
9/23/23 4:00,8.22,16.74
9/23/23 4:15,8.24,16.7
9/23/23 4:30,8.33,16.62
9/23/23 4:45,8.24,16.56
9/23/23 5:00,8.32,16.5
9/23/23 5:15,8.31,16.44
9/23/23 5:30,8.47,16.4
9/23/23 5:45,8.53,16.32
9/23/23 6:00,8.46,16.28
9/23/23 6:15,8.58,16.22
9/23/23 6:30,8.51,16.18
9/23/23 6:45,8.45,16.12
9/23/23 7:00,8.59,16.08
9/23/23 7:15,8.61,16.04
9/23/23 7:30,8.61,16
9/23/23 7:45,8.63,15.96
9/23/23 8:00,8.64,15.94
9/23/23 8:15,8.64,15.94
9/23/23 8:30,8.64,15.96
9/23/23 8:45,8.63,15.98
9/23/23 9:00,8.54,16.02
9/23/23 9:15,8.54,16.04
9/23/23 9:30,8.57,16.06
9/23/23 9:45,8.51,16.08
9/23/23 10:00,8.4,16.14
9/23/23 10:15,8.38,16.18
9/23/23 10:30,8.39,16.24
9/23/23 10:45,8.4,16.28
9/23/23 11:00,8.38,16.32
9/23/23 11:15,8.33,16.36
9/23/23 11:30,8.3,16.4
9/23/23 11:45,8.27,16.44
9/23/23 12:00,8.23,16.5
9/23/23 12:15,8.18,16.54
9/23/23 12:30,8.09,16.6
9/23/23 12:45,8.07,16.64
9/23/23 13:00,8.03,16.7
9/23/23 13:15,7.95,16.74
9/23/23 13:30,7.94,16.78
9/23/23 13:45,7.95,16.84
9/23/23 14:00,7.94,16.88
9/23/23 14:15,7.92,16.94
9/23/23 14:30,7.92,17
9/23/23 14:45,7.91,17.06
9/23/23 15:00,7.89,17.1
9/23/23 15:15,7.89,17.14
9/23/23 15:30,7.88,17.2
9/23/23 15:45,7.86,17.24
9/23/23 16:00,7.87,17.28
9/23/23 16:15,7.85,17.32
9/23/23 16:30,7.8,17.36
9/23/23 16:45,7.77,17.42
9/23/23 17:00,7.76,17.46
9/23/23 17:15,7.75,17.48
9/23/23 17:30,7.73,17.52
9/23/23 17:45,7.71,17.56
9/23/23 18:00,7.69,17.58
9/23/23 18:15,7.66,17.6
9/23/23 18:30,7.63,17.62
9/23/23 18:45,7.6,17.66
9/23/23 19:00,7.58,17.68
9/23/23 19:15,7.55,17.7
9/23/23 19:30,7.49,17.74
9/23/23 19:45,7.38,17.8
9/23/23 20:00,7.3,17.82
9/23/23 20:15,7.25,17.86
9/23/23 20:30,7.17,17.92
9/23/23 20:45,7.07,17.94
9/23/23 21:00,7.01,17.98
9/23/23 21:15,6.97,18
9/23/23 21:30,6.93,18.02
9/23/23 21:45,6.9,18.04
9/23/23 22:00,6.87,18.06
9/23/23 22:15,6.84,18.08
9/23/23 22:30,6.81,18.08
9/23/23 22:45,6.76,18.04
9/23/23 23:00,6.75,17.98
9/23/23 23:15,6.73,17.9
9/23/23 23:30,6.94,17.82
9/23/23 23:45,7.61,17.74
9/24/23 0:00,7.54,17.66
9/24/23 0:15,8.09,17.58
9/24/23 0:30,7.88,17.5
9/24/23 0:45,7.94,17.42
9/24/23 1:00,8.02,17.34
9/24/23 1:15,7.96,17.24
9/24/23 1:30,7.95,17.18
9/24/23 1:45,8,17.08
9/24/23 2:00,8.14,17
9/24/23 2:15,8.02,16.92
9/24/23 2:30,8.08,16.84
9/24/23 2:45,8.15,16.76
9/24/23 3:00,8.07,16.68
9/24/23 3:15,8.1,16.6
9/24/23 3:30,8.14,16.52
9/24/23 3:45,8.14,16.44
9/24/23 4:00,8.16,16.36
9/24/23 4:15,8.22,16.28
9/24/23 4:30,8.27,16.22
9/24/23 4:45,8.27,16.14
9/24/23 5:00,8.3,16.06
9/24/23 5:15,8.38,15.98
9/24/23 5:30,8.43,15.92
9/24/23 5:45,8.37,15.82
9/24/23 6:00,8.36,15.76
9/24/23 6:15,8.37,15.68
9/24/23 6:30,8.51,15.62
9/24/23 6:45,8.58,15.54
9/24/23 7:00,8.54,15.48
9/24/23 7:15,8.5,15.42
9/24/23 7:30,8.49,15.36
9/24/23 7:45,8.58,15.32
9/24/23 8:00,8.69,15.28
9/24/23 8:15,8.73,15.26
9/24/23 8:30,8.76,15.26
9/24/23 8:45,8.74,15.28
9/24/23 9:00,8.67,15.3
9/24/23 9:15,8.62,15.32
9/24/23 9:30,8.6,15.36
9/24/23 9:45,8.49,15.38
9/24/23 10:00,8.46,15.44
9/24/23 10:15,8.46,15.48
9/24/23 10:30,8.46,15.52
9/24/23 10:45,8.45,15.58
9/24/23 11:00,8.44,15.62
9/24/23 11:15,8.38,15.66
9/24/23 11:30,8.37,15.7
9/24/23 11:45,8.35,15.76
9/24/23 12:00,8.32,15.8
9/24/23 12:15,8.29,15.84
9/24/23 12:30,8.23,15.9
9/24/23 12:45,8.2,15.94
9/24/23 13:00,8.18,15.98
9/24/23 13:15,8.11,16.02
9/24/23 13:30,8.08,16.06
9/24/23 13:45,8.05,16.12
9/24/23 14:00,8.01,16.16
9/24/23 14:15,7.94,16.22
9/24/23 14:30,7.88,16.28
9/24/23 14:45,7.8,16.36
9/24/23 15:00,7.74,16.42
9/24/23 15:15,7.76,16.48
9/24/23 15:30,7.8,16.52
9/24/23 15:45,7.85,16.56
9/24/23 16:00,7.86,16.6
9/24/23 16:15,7.87,16.64
9/24/23 16:30,7.87,16.68
9/24/23 16:45,7.81,16.74
9/24/23 17:00,7.82,16.78
9/24/23 17:15,7.79,16.82
9/24/23 17:30,7.78,16.84
9/24/23 17:45,7.77,16.88
9/24/23 18:00,7.76,16.9
9/24/23 18:15,7.75,16.94
9/24/23 18:30,7.73,16.98
9/24/23 18:45,7.71,17
9/24/23 19:00,7.7,17.04
9/24/23 19:15,7.66,17.06
9/24/23 19:30,7.62,17.1
9/24/23 19:45,7.58,17.14
9/24/23 20:00,7.49,17.22
9/24/23 20:15,7.41,17.26
9/24/23 20:30,7.31,17.3
9/24/23 20:45,7.26,17.32
9/24/23 21:00,7.21,17.34
9/24/23 21:15,7.18,17.36
9/24/23 21:30,7.15,17.38
9/24/23 21:45,7.11,17.4
9/24/23 22:00,7.07,17.42
9/24/23 22:15,7.05,17.42
9/24/23 22:30,7.02,17.44
9/24/23 22:45,6.99,17.48
9/24/23 23:00,6.96,17.48
9/24/23 23:15,6.94,17.48
9/24/23 23:30,6.92,17.42
9/24/23 23:45,6.91,17.36
9/25/23 0:00,6.83,17.3
9/25/23 0:15,7.43,17.22
9/25/23 0:30,7.92,17.16
9/25/23 0:45,8.16,17.1
9/25/23 1:00,8.14,17.04
9/25/23 1:15,8.07,16.98
9/25/23 1:30,8.13,16.92
9/25/23 1:45,8.13,16.86
9/25/23 2:00,8.07,16.8
9/25/23 2:15,8.04,16.76
9/25/23 2:30,8.09,16.68
9/25/23 2:45,8.04,16.64
9/25/23 3:00,8.05,16.58
9/25/23 3:15,8.13,16.54
9/25/23 3:30,8.16,16.48
9/25/23 3:45,8.23,16.44
9/25/23 4:00,8.16,16.4
9/25/23 4:15,8.2,16.38
9/25/23 4:30,8.18,16.34
9/25/23 4:45,8.25,16.32
9/25/23 5:00,8.34,16.28
9/25/23 5:15,8.38,16.26
9/25/23 5:30,8.36,16.22
9/25/23 5:45,8.38,16.18
9/25/23 6:00,8.4,16.16
9/25/23 6:15,8.46,16.12
9/25/23 6:30,8.47,16.08
9/25/23 6:45,8.47,16.06
9/25/23 7:00,8.48,16.02
9/25/23 7:15,8.48,15.98
9/25/23 7:30,8.48,15.96
9/25/23 7:45,8.45,15.94
9/25/23 8:00,8.42,15.92
9/25/23 8:15,8.4,15.92
9/25/23 8:30,8.4,15.94
9/25/23 8:45,8.38,15.96
9/25/23 9:00,8.35,15.98
9/25/23 9:15,8.31,15.98
9/25/23 9:30,8.25,16.02
9/25/23 9:45,8.17,16.04
9/25/23 10:00,8.16,16.06
9/25/23 10:15,8.15,16.1
9/25/23 10:30,8.15,16.14
9/25/23 10:45,8.16,16.18
9/25/23 11:00,8.15,16.2
9/25/23 11:15,8.13,16.24
9/25/23 11:30,8.1,16.26
9/25/23 11:45,8.08,16.3
9/25/23 12:00,8.04,16.34
9/25/23 12:15,8.01,16.4
9/25/23 12:30,7.93,16.44
9/25/23 12:45,7.89,16.48
9/25/23 13:00,7.88,16.52
9/25/23 13:15,7.87,16.58
9/25/23 13:30,7.86,16.64
9/25/23 13:45,7.84,16.68
9/25/23 14:00,7.8,16.72
9/25/23 14:15,7.77,16.78
9/25/23 14:30,7.71,16.84
9/25/23 14:45,7.67,16.88
9/25/23 15:00,7.64,16.94
9/25/23 15:15,7.63,16.96
9/25/23 15:30,7.63,17
9/25/23 15:45,7.61,17.04
9/25/23 16:00,7.6,17.06
9/25/23 16:15,7.6,17.08
9/25/23 16:30,7.59,17.12
9/25/23 16:45,7.57,17.14
9/25/23 17:00,7.55,17.18
9/25/23 17:15,7.52,17.2
9/25/23 17:30,7.51,17.22
9/25/23 17:45,7.49,17.24
9/25/23 18:00,7.47,17.26
9/25/23 18:15,7.45,17.28
9/25/23 18:30,7.44,17.3
9/25/23 18:45,7.42,17.32
9/25/23 19:00,7.38,17.34
9/25/23 19:15,7.36,17.36
9/25/23 19:30,7.33,17.38
9/25/23 19:45,7.27,17.44
9/25/23 20:00,7.23,17.48
9/25/23 20:15,7.19,17.5
9/25/23 20:30,7.15,17.54
9/25/23 20:45,7.06,17.58
9/25/23 21:00,7.04,17.58
9/25/23 21:15,7.01,17.62
9/25/23 21:30,6.98,17.66
9/25/23 21:45,6.94,17.68
9/25/23 22:00,6.9,17.7
9/25/23 22:15,6.82,17.72
9/25/23 22:30,6.79,17.74
9/25/23 22:45,6.77,17.74
9/25/23 23:00,6.73,17.76
9/25/23 23:15,6.71,17.78
9/25/23 23:30,6.67,17.8
9/25/23 23:45,6.63,17.8
9/26/23 0:00,6.58,17.82
9/26/23 0:15,6.55,17.84
9/26/23 0:30,6.52,17.82
9/26/23 0:45,6.47,17.84
9/26/23 1:00,6.44,17.84
9/26/23 1:15,6.4,17.86
9/26/23 1:30,6.35,17.84
9/26/23 1:45,6.32,17.86
9/26/23 2:00,6.28,17.86
9/26/23 2:15,6.24,17.88
9/26/23 2:30,6.2,17.88
9/26/23 2:45,6.16,17.88
9/26/23 3:00,6.11,17.88
9/26/23 3:15,6.06,17.88
9/26/23 3:30,6.05,17.88
9/26/23 3:45,6.02,17.88
9/26/23 4:00,5.99,17.88
9/26/23 4:15,5.95,17.9
9/26/23 4:30,5.93,17.88
9/26/23 4:45,5.88,17.88
9/26/23 5:00,5.85,17.86
9/26/23 5:15,5.82,17.86
9/26/23 5:30,5.77,17.84
9/26/23 5:45,5.75,17.82
9/26/23 6:00,5.8,17.8
9/26/23 6:15,5.84,17.76
9/26/23 6:30,5.98,17.74
9/26/23 6:45,6.17,17.7
9/26/23 7:00,6.48,17.68
9/26/23 7:15,7.11,17.66
9/26/23 7:30,7.28,17.64
9/26/23 7:45,7.38,17.62
9/26/23 8:00,7.26,17.62
9/26/23 8:15,7.06,17.62
9/26/23 8:30,6.96,17.62
9/26/23 8:45,7.08,17.64
9/26/23 9:00,7.28,17.64
9/26/23 9:15,7.37,17.66
9/26/23 9:30,7.41,17.66
9/26/23 9:45,7.42,17.68
9/26/23 10:00,7.4,17.7
9/26/23 10:15,7.38,17.7
9/26/23 10:30,7.36,17.72
9/26/23 10:45,7.36,17.74
9/26/23 11:00,7.35,17.76
9/26/23 11:15,7.34,17.78
9/26/23 11:30,7.33,17.8
9/26/23 11:45,7.32,17.82
9/26/23 12:00,7.3,17.84
9/26/23 12:15,7.29,17.86
9/26/23 12:30,7.23,17.92
9/26/23 12:45,7.19,17.94
9/26/23 13:00,7.17,17.98
9/26/23 13:15,7.14,18
9/26/23 13:30,7.11,18.04
9/26/23 13:45,7.08,18.08
9/26/23 14:00,7.05,18.12
9/26/23 14:15,7.03,18.14
9/26/23 14:30,7.01,18.18
9/26/23 14:45,7,18.22
9/26/23 15:00,6.99,18.24
9/26/23 15:15,6.81,18.28
9/26/23 15:30,6.87,18.3
9/26/23 15:45,6.9,18.34
9/26/23 16:00,6.9,18.36
9/26/23 16:15,6.91,18.4
9/26/23 16:30,6.89,18.42
9/26/23 16:45,6.88,18.44
9/26/23 17:00,6.86,18.46
9/26/23 17:15,6.85,18.48
9/26/23 17:30,6.83,18.5
9/26/23 17:45,6.79,18.5
9/26/23 18:00,6.77,18.52
9/26/23 18:15,6.73,18.52
9/26/23 18:30,6.71,18.54
9/26/23 18:45,6.69,18.56
9/26/23 19:00,6.63,18.6
9/26/23 19:15,6.6,18.62
9/26/23 19:30,6.56,18.62
9/26/23 19:45,6.54,18.66
9/26/23 20:00,6.5,18.68
9/26/23 20:15,6.48,18.7
9/26/23 20:30,6.43,18.7
9/26/23 20:45,6.37,18.76
9/26/23 21:00,6.3,18.76
9/26/23 21:15,6.25,18.76
9/26/23 21:30,6.19,18.76
9/26/23 21:45,6.15,18.8
9/26/23 22:00,6.11,18.8
9/26/23 22:15,6.05,18.8
9/26/23 22:30,6,18.82
9/26/23 22:45,5.95,18.82
9/26/23 23:00,5.89,18.84
9/26/23 23:15,5.85,18.84
9/26/23 23:30,5.81,18.84
9/26/23 23:45,5.75,18.84
9/27/23 0:00,5.7,18.86
9/27/23 0:15,5.66,18.86
9/27/23 0:30,5.59,18.86
9/27/23 0:45,5.54,18.88
9/27/23 1:00,5.49,18.86
9/27/23 1:15,5.43,18.88
9/27/23 1:30,5.38,18.88
9/27/23 1:45,5.35,18.88
9/27/23 2:00,5.29,18.88
9/27/23 2:15,5.24,18.88
9/27/23 2:30,5.17,18.88
9/27/23 2:45,5.13,18.86
9/27/23 3:00,5.08,18.86
9/27/23 3:15,5.02,18.86
9/27/23 3:30,4.98,18.86
9/27/23 3:45,4.94,18.86
9/27/23 4:00,4.91,18.86
9/27/23 4:15,4.86,18.86
9/27/23 4:30,4.83,18.84
9/27/23 4:45,4.79,18.86
9/27/23 5:00,4.74,18.86
9/27/23 5:15,4.7,18.84
9/27/23 5:30,4.67,18.86
9/27/23 5:45,4.64,18.84
9/27/23 6:00,4.63,18.84
9/27/23 6:15,4.86,18.8
9/27/23 6:30,5.29,18.78
9/27/23 6:45,5.41,18.74
9/27/23 7:00,5.62,18.72
